	CXD_0801_FDSW210423161-1r	CXD_0802_FDSW210423162-1r	CXD_0803_FDSW210423163-1r	CXD_0804_FDSW210423164-1r	CXD_0805_FDSW210423165-1r	CXD_0807_FDSW210423167-1r	CXD_1001_FDSW210423173-1r	CXD_1003_FDSW210423175-1r	CXD_1004_FDSW210423176-1r	CXD_1007_FDSW210423179-1r	CXD_1009_FDSW210423181-1r	CXD_1015_FDSW210423187-1r	CXD_1201_FDSW210423188-1r	CXD_1202_FDSW210423189-1r	CXD_1203_FDSW210423190-1r	CXD_1213_FDSW210423200-1r	CXD_1214_FDSW210423201-1r	CXD_1215_FDSW210423202-1r	CXD_0204_FDSW210423206-1r	CXD_0209_FDSW210423211-1r	CXD_0210_FDSW210423212-1r	CXD_0213_FDSW210423215-1r	CXD_0214_FDSW210423216-1r	CXD_0215_FDSW210423217-1r	CXD_1401_FDSW210423218-1r	CXD_1402_FDSW210423219-1r	CXD_1408_FDSW210423225-1r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1415_FDSW210423232-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
QD_2106_contig_20305147_15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2102_contig_21367882_15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_3080899_11	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	0	1
QD_2106_contig_17266425_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1
QD_2106_contig_5906389_47	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1
QD_2102_contig_21367882_37	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2102_contig_21367882_43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_17266425_18	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1
QD_2106_contig_19715924_15	0	0	1	0	1	0	0	1	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	1	0	1	1	0	1
QD_2012_contig_19637100_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_21574391_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1
QD_2106_contig_20305147_21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2008_contig_12642800_23	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_1568340_12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_17266425_16	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	0	1
QD_2102_contig_21367882_29	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_5906389_37	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1
QD_2106_contig_21574391_12	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
QD_2106_contig_20305147_39	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_19715924_8	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1
QD_2106_contig_21574391_5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	1	1	1	0	1
QD_2106_contig_3080899_10	0	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_3080899_1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1
QD_2106_contig_9996008_10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1
QD_2102_contig_21367882_42	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_3080899_8	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1
QD_2106_contig_9996008_16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1
QD_2106_contig_2012492_13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_19715924_5	0	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	0	1
QD_2102_contig_5882854||0_partial_5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2010_contig_9994540_9	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	1	0	1	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	1	1	1
QD_2106_contig_19829870_8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	0	1
QD_2106_contig_19715924_9	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	0	1	1	0	1	1	0	1
QD_2106_contig_17266425_6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1
QD_2106_contig_5906389_60	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1
QD_2106_contig_9996008_11	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1
QD_2106_contig_1568340_3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_5906389_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1
QD_2106_contig_9996008_9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1
QD_2106_contig_2012492_21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2102_contig_21367882_30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_21574391_13	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	1	0	1	1	1	1
QD_2106_contig_53374_13	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1
QD_2106_contig_2012492_20	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_21574391_2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1
QD_2106_contig_1568340_9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2104_contig_10606537_9	1	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2008_contig_14116874_33	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1
QD_2106_contig_19226737_11	0	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	0	1
QD_2102_contig_3326968||full_12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_5906389_10	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1	0	1	0	1	1	0	1	1	0	1
QD_2102_contig_5882854||0_partial_7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2104_contig_21997835_14	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2008_contig_12964524||full_1_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2010_contig_14749496_15	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2012_contig_7060292_9	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_20305147_8	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2102_contig_21367882_35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_7807941_6	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1
QD_2106_contig_7807941_10	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1
QD_2106_contig_5906389_66	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	1	1	1	0	1
QD_2106_contig_19226737_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	1	0	1
QD_2106_contig_5906389_53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1
QD_2102_contig_21367882_27	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_20305147_9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_17266425_4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1
QD_2012_contig_7060292_27	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_3080899_6	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1
QD_2106_contig_5906389_39	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	1	1	1	1
QD_2106_contig_20305147_57	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2010_contig_2517952_11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_20305147_41	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_2012492_33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2102_contig_20427161||0_partial_7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_5906389_44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	0	1
QD_2102_contig_4715271_36	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1
QD_2106_contig_1313116_1_11	0	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	1	1	1	1
QD_2106_contig_5906389_17	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	1	1	0	1
QD_2106_contig_1313116_1_2	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1
QD_2106_contig_20305147_55	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_9996008_14	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1
QD_2106_contig_7807941_9	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1
QD_2106_contig_5906389_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1
QD_2106_contig_20305147_35	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_5906389_56	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	1
QD_2012_contig_19637100_9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2012_contig_10036170_1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_3080899_14	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
QD_2106_contig_5906389_59	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1
QD_2104_contig_1839944_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_19226737_1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1
QD_2106_contig_5906389_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1
QD_2010_contig_14749496_19	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_9996008_4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	1
QD_2106_contig_20305147_6	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_19829870_21	1	1	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_19829870_18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	1	0	1
QD_2106_contig_7807941_5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1
QD_2010_contig_9071963_4	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
QD_2106_contig_5906389_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1
QD_2106_contig_18089305_6	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	1	1
QD_2012_contig_11695559_56	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2008_contig_12642800_21	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_1313116_1_6	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	1
QD_2106_contig_7807941_11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
QD_2106_contig_20121505||full_5	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_53374_3	0	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	0	1
QD_2106_contig_5906389_46	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1
QD_2106_contig_3080899_2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	0	1	1	1	1	0	1
QD_2104_contig_22618917_5	1	0	0	0	1	0	0	0	0	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1
QD_2010_contig_9071963_2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2010_contig_5437701_4	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_20305147_43	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_5906389_6	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
QD_2106_contig_20305147_4	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2104_contig_22255577||full_50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2010_contig_14749496_12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
QD_2106_contig_5906389_8	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1
QD_2106_contig_5906389_48	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1
QD_2106_contig_20305147_10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2012_contig_19637100_11	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
QD_2106_contig_22167712_11	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1
QD_2010_contig_9994540_12	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2104_contig_8860635_6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2102_contig_14553648_2	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1
QD_2106_contig_5906389_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1
QD_2102_contig_10532061_10	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	1	0	1
QD_2106_contig_5906389_36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1
QD_2106_contig_19226737_14	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	1	1
QD_2106_contig_1568340_10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_20305147_40	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2102_contig_21367882_24	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2102_contig_5882854||0_partial_10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_19226737_7	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1
QD_2106_contig_11664234_83	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
QD_2010_contig_2517952_10	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_20305147_37	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
QD_2106_contig_1568340_7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_1313116_1_20	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_1313116_1_30	0	0	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1
QD_2106_contig_5906389_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1
QD_2106_contig_21574391_8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1
QD_2104_contig_2092418_9	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_20305147_50	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_19226737_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1
QD_2008_contig_14116874_10	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
QD_2106_contig_19226737_6	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	1
QD_2106_contig_3080899_5	0	0	0	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	1
QD_2106_contig_1568340_11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
QD_2106_contig_11664234_60	0	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1
QD_2104_contig_2092418_7	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	0	1	1	1	0	1
QD_2106_contig_3080899_16	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1
QD_2106_contig_7807941_7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1
